"ACTIVE","ASSET","CBSA","CHARTER","COUNTY","ESTYMD","ID","NAME","OFFICES","STNAME","UNINUM","WEBADDR","ZIP"
1,481511,"Bradford, PA","0","Mckean","12/31/1863","11113","Hamlin Bank and Trust Company",10,"Pennsylvania","7097","www.hamlinbank.com","16749"
1,9864607,"Indiana, PA","0","Indiana","05/21/1902","11124","S&T Bank",76,"Pennsylvania","7103","http://www.stbank.com","15701"
1,82495,"Sioux Falls, SD","0","Lincoln","10/01/1901","11133","Farmers State Bank of Canton",1,"South Dakota","7105","www.cantonfarmersstatebank.com","57013"
1,453179,"Corpus Christi, TX","0","Nueces","08/12/1912","11159","Texas Champion Bank",10,"Texas","7121","http://www.texaschampionbank.com","78413"
1,2147633,"Sioux Falls, SD","0","Lincoln","01/01/1892","1117","American Bank & Trust",20,"South Dakota","760","www.abt.bank","57108"
1,127606,"Plainview, TX","0","Hale","01/01/1909","11175","The First State Bank",3,"Texas","7134","www.fsbabernathy.net","79311"
1,968328,"Pecos, TX","0","Reeves","03/01/1924","11178","Transpecos Banks, SSB",4,"Texas","7136","www.transpecos.bank","79772"
1,150588,,"0","Kingsbury","08/28/1901","1118","Citizens State Bank, of Arlington",3,"South Dakota","761","www.csbarlington.com","57212"
1,137595,"Athens, TX","0","Henderson","02/17/1917","11181","First State Bank of Brownsboro",3,"Texas","7138","www.fsbbrownsboro.com","75756"
1,704059,,"0","Gregory","01/01/1905","1122","First Fidelity Bank",11,"South Dakota","764","www.ffb-sd.com","57523"
1,159462,"Janesville-Beloit, WI","0","Rock","01/01/1911","11225","First Community Bank",1,"Wisconsin","7161","www.fcbmilton.com","53563"
1,513346,"Whitewater, WI","0","Walworth","10/25/1863","11228","First Citizens State Bank",8,"Wisconsin","7164","www.firstcitizensww.com","53190"
1,233046,"Janesville-Beloit, WI","0","Rock","03/25/1884","11232","Bank of Milton",2,"Wisconsin","7166","www.bankofmilton.com","53563"
1,128044,"Shawano, WI","0","Shawano","09/21/1906","11235","Bonduel State Bank",1,"Wisconsin","7168","www.bonduelbank.com","54107"
1,1586359,"Beaver Dam, WI","0","Dodge","09/07/1896","11236","Horicon Bank",19,"Wisconsin","7169","www.horiconbank.com","53032"
1,22716797,"Little Rock-North Little Rock-Conway, AR","0","Faulkner","01/01/1903","11241","Centennial Bank",234,"Arkansas","7173","http://www.my100bank.com","72032"
1,195254,,"0","Desha","12/06/1933","11242","Producers Bank & Trust",4,"Arkansas","7174","www.producers.bank","71654"
1,263755,,"0","Fulton","12/09/1908","11243","Bank of Salem",5,"Arkansas","7175","www.bksalem.net","72576"
1,221544,,"0","Hutchinson","08/08/1899","1125","Merchants State Bank",4,"South Dakota","767","www.msb-sd.com","57029"
1,230749,,"21165","Izard","05/01/1914","11252","The First National Bank of Izard County",5,"Arkansas","7180","www.fnbizardcounty.com","72519"
1,250032,,"0","Gunnison","12/23/1910","11259","The Gunnison Bank and Trust Company",2,"Colorado","7186","www.gunnisonbank.com","81230"
1,84431,,"0","Bent","03/09/1920","11261","McClave State Bank",2,"Colorado","7188","http://www.mcclavebank.com","81057"
1,412938,,"0","Emanuel","01/01/1900","11295","The Citizens Bank of Swainsboro",5,"Georgia","7209","www.cbs-lc.com","30401"
1,355015,,"0","Union","01/01/1910","11299","Farmers State Bank of Alto Pass, Ill.",5,"Illinois","7213","http://www.myfsb.com","62905"
1,29347,,"0","Fayette","04/25/1908","11302","First State Bank of St. Peter",1,"Illinois","7216","www.fsbstpeter.com","62880"
1,597635,"Chicago-Naperville-Elgin, IL-IN-WI","0","Cook","08/17/1908","11306","FNBC Bank & Trust",3,"Illinois","7219","www.fnbcbt.com","60525"
1,341323,,"0","Pike","01/26/1889","11307","Farmers State Bank",6,"Illinois","7220","www.farmersstate.com","62363"
1,349502,"Carbondale-Marion, IL","0","Williamson","04/12/1904","11310","The Bank of Herrin",5,"Illinois","7222","WWW.BANKOFHERRIN.BANK","62948"
1,143542,"Centralia, IL","0","Marion","12/10/1910","11317","The Iuka State Bank",4,"Illinois","7227","www.iukabank.com","62881"
1,268185,"Lincoln, IL","0","Logan","01/01/1872","11319","Longview Community Bank",5,"Illinois","7228","www.longviewcb.com","62548"
1,89385,"Macomb, IL","0","Mcdonough","01/01/1914","11324","Farmers and Merchants State Bank of Bushnell",2,"Illinois","7232","www.bushnellbank.com","61422"
1,54344,,"0","Osceola","03/01/1884","11343","Ashton State Bank",1,"Iowa","7245","http://www.ashtonstatebank.com","51232"
1,500279,,"0","Poweshiek","10/25/1925","11347","Grinnell State Bank",4,"Iowa","7248","www.grinnell.bank","50112"
1,90239,,"0","O'Brien","02/01/1899","11352","Sanborn Savings Bank",1,"Iowa","7253","www.sanbornbank.com","51248"
1,118219,,"0","Trimble","11/02/1891","11355","Bedford Loan & Deposit Bank",3,"Kentucky","7255","www.bedfordbank.com","40006"
1,427367,"Somerset, KY","0","Pulaski","08/13/1909","11358","Cumberland Security Bank, Inc.",4,"Kentucky","7257","http://www.csbweb.com","42501"
1,589689,,"0","Barry","01/01/1886","11407","Highpoint Community Bank",7,"Michigan","7283","WWW.HIGHPOINTCOMMUNITYBANK.COM","49058"
1,147317,"Fargo, ND-MN","0","Clay","08/01/1892","11409","Valley Premier Bank",2,"Minnesota","7284","www.valleypremierbank.com","56549"
1,316199,,"0","Otero","01/01/1907","1141","The Colorado Bank and Trust Company of La Junta",5,"Colorado","779","wwww.colobank.com","81050"
1,110211,"Rochester, MN","0","Fillmore","03/07/1867","11411","Rushford State Bank (Incorporated)",2,"Minnesota","7285","www.rushfordstatebank.com","55971"
1,234948,"St. Cloud, MN","0","Stearns","08/08/1901","11415","Harvest Bank",6,"Minnesota","7287","www.harvestbank.com","55353"
1,44240,"Fairmont, MN","0","Martin","01/01/1913","11417","Welcome State Bank",1,"Minnesota","7289","www.welcomestatebank.com","56181"
1,307983,"Jackson, MS","0","Yazoo","04/15/1876","11431","Bank of Yazoo City",5,"Mississippi","7300","http://www.bankofyazoo.com","39194"
1,195560,"Greenville, MS","0","Washington","01/03/1901","11445","The Jefferson Bank",3,"Mississippi","7308","www.thejeffersonbank.com","38703"
1,286717,"Memphis, TN-MS-AR","0","Marshall","03/15/1899","11446","Unity Bank of Mississippi",8,"Mississippi","7309","unityms.bank","38635"
1,551719,,"0","George","06/01/1903","11448","Century Bank",9,"Mississippi","7311","centurybank.net","39452"
1,1110588,"Jefferson City, MO","0","Cole","04/12/1914","11459","Mid America Bank",11,"Missouri","7319","http://www.midambk.com","65101"
1,150137,"St. Joseph, MO-KS","0","Dekalb","03/12/1920","11462","Independent Farmers Bank",3,"Missouri","7322","www.farmbank.net","64469"
1,196140,,"0","Benton","03/29/1929","11463","The Citizens-Farmers Bank of Cole Camp",2,"Missouri","7323","www.citizensfarmersbank.com","65325"
1,61506,"Columbia, MO","0","Howard","01/01/1921","11465","Tri-County Trust Company",1,"Missouri","7325","www.tricountytrust.com","65254"
1,124407,,"0","Wright","03/03/1892","11466","HomePride Bank",5,"Missouri","7326","www.homepridebank.com","65704"
1,556004,,"0","Pratt","05/20/1887","1147","The Peoples Bank",5,"Kansas","784","www.tpb.bank","67124"
1,89543,,"0","Thayer","07/01/1874","11475","Thayer County Bank",2,"Nebraska","7332","http://www.thayercountybank.com","68370"
1,255476,,"0","Nemaha","01/01/1905","11477","Auburn State Bank",1,"Nebraska","7333","www.auburnstatebank.com","68305"
1,521779,"Lexington, NE","0","Dawson","01/01/1905","11482","Homestead Bank",11,"Nebraska","7338","www.homestead.bank","69130"
1,520549,"Clovis, NM","0","Curry","01/01/1916","11491","The Citizens Bank of Clovis",5,"New Mexico","7346","www.cbcnm.bank","88101"
1,1410775,,"0","Colfax","04/09/1918","11492","InBank",17,"New Mexico","7347","www.inbank.com","87740"
1,698520,"Albany-Schenectady-Troy, NY","14680","Schenectady","01/01/1923","11501","First National Bank of Scotia",10,"New York","7349","www.firstscotia.com","12302"
1,4393903,"Raleigh-Cary, NC","0","Wake","01/01/1909","11507","The Fidelity Bank",55,"North Carolina","7353","www.fidelitybanknc.com","27526"
1,284643,"Bismarck, ND","0","Morton","01/01/1925","11519","Security First Bank of North Dakota",5,"North Dakota","7361","www.securityfirstbank.bank","58563"
1,435936,"Oklahoma City, OK","0","Oklahoma","01/01/1903","11521","Chickasaw Community Bank",1,"Oklahoma","7362","www.ccb.bank","73142"
1,1329703,"Lawton, OK","23516","Comanche","01/01/1902","11522","Liberty National Bank",9,"Oklahoma","7363","www.WeAreLiberty.bank","73501"
1,368691,"Enid, OK","0","Garfield","05/01/1900","11526","Cowboy Bank",5,"Oklahoma","7366","www.cowboyfirst.bank","73753"
1,58171,,"0","Grant","09/16/1893","11527","The First State Bank of Pond Creek, Oklahoma",2,"Oklahoma","7367","http://www.fsbpondcreek.com","73766"
1,491150,,"0","Bamberg","01/01/1920","11539","Enterprise Bank of South Carolina",12,"South Carolina","7372","https://ebsc.bank","29081"
1,322701,,"0","Burnet","10/24/1908","11557","First State Bank of Burnet",4,"Texas","7385","http://https://www.fsbburnet.com","78611"
1,541904,,"0","Panola","02/27/1902","11559","First State Bank and Trust Company",1,"Texas","7387","www.fsbcarthage.com","75633"
1,1373996,"Sulphur Springs, TX","0","Hopkins","06/16/1927","11569","Alliance Bank",17,"Texas","7391","www.alliancebank.com","75482"
1,314700,"Houston-The Woodlands-Sugar Land, TX","0","Harris","01/01/1907","11570","Global One Bank",2,"Texas","7392","www.globalonebank.com","77055"
1,7900774,"Washington-Arlington-Alexandria, DC-VA-MD-WV","0","Alexandria City","01/01/1852","11578","Burke & Herbert Bank & Trust Company",80,"Virginia","7397","www.burkeandherbertbank.com","22314"
1,650988,"Richmond, VA","0","Dinwiddie","08/10/1911","11580","The Bank of Southside Virginia",15,"Virginia","7399","www.bsvnet.com","23830"
1,261722,,"0","Lee","08/22/1932","11582","Lee Bank and Trust Company",3,"Virginia","7400","www.leebank24.com","24277"
1,635794,"Platteville, WI","0","Grant","01/01/1871","11595","Community First Bank",10,"Wisconsin","7409","www.cfbank.com","53805"
1,297047,,"0","Forest","01/01/1914","11601","Laona State Bank",7,"Wisconsin","7414","WWW.LAONASTATEBANK.COM","54541"
1,470624,"Appleton, WI","0","Outagamie","12/06/1906","11608","BLC Community Bank",1,"Wisconsin","7419","www.blccb.com","54140"
1,894917,"Madison, WI","0","Dane","10/22/1883","11623","Bank Cmg",10,"Wisconsin","7431","www.bankcmg.com","53717"
1,113865,"Omaha-Council Bluffs, NE-IA","0","Saunders","01/02/1932","1163","Wahoo State Bank",2,"Nebraska","795","www.wahoostatebank.com","68066"
1,773626,"Farmington, NM","0","San Juan","01/01/1905","1164","The Citizens Bank",6,"New Mexico","796","www.cbnm.com","87401"
1,137713,,"0","Kingfisher","10/28/1892","1165","The First Bank of Okarche",1,"Oklahoma","797","http://www.firstbankokarche.com","73762"
1,3677023,"Burley, ID","0","Cassia","08/29/1904","11666","D. L. Evans Bank",41,"Idaho","7454","dlevans.com","83318"
1,192041,,"0","Ford","07/25/1913","11667","Vermilion Valley Bank",4,"Illinois","7455","www.vermilionvalleybank.com","60959"
1,329290,"Pontiac, IL","0","Livingston","01/01/1914","11669","First State Bank of Forrest",6,"Illinois","7456","http://wwwfsbforrest.com","61741"
1,202956,"Evanston, WY","0","Uinta","09/16/1919","1167","Uinta Bank",3,"Wyoming","799","www.uintabank.com","82939"
1,1423224,"Davenport-Moline-Rock Island, IA-IL","0","Henry","02/01/1907","11670","Central Bank Illinois",12,"Illinois","7457","central-bank.com","61254"
1,231029,"Springfield, IL","0","Sangamon","08/29/1877","11674","Warren-Boynton State Bank",4,"Illinois","7461","www.wbsb.com","62670"
1,170676,"Davenport-Moline-Rock Island, IA-IL","0","Henry","12/01/1910","11680","Farmers State Bank of Western Illinois",6,"Illinois","7465","http://www.fsbwil.com","61413"
1,65115,"Bloomington, IL","0","Mclean","12/27/1920","11681","Anchor State Bank",1,"Illinois","7466","anchorstatebank.com","61720"
1,111837,,"0","Union","09/18/1930","11682","Anna State Bank",1,"Illinois","7467","https://www.annastate.com","62906"
1,137596,"Ottawa, IL","0","Bureau","05/06/1906","11686","State Bank of Cherry",1,"Illinois","7471","www.statebankofcherry.com","61317"
1,297613,"Gillette, WY","0","Crook","01/01/1895","1169","Sundance State Bank",2,"Wyoming","801","www.sundancestate.bank","82729"
1,274493,"Peoria, IL","0","Woodford","12/14/1920","11699","Goodfield State Bank",6,"Illinois","7478","www.goodfieldstatebank.com","61742"
1,362117,,"0","Shelby","05/11/1895","11702","Shelby County State Bank",6,"Illinois","7481","www.scs-bank.com","62565"
1,65592,"Davenport-Moline-Rock Island, IA-IL","0","Mercer","01/01/1910","11706","1st Community Bank",2,"Illinois","7485","http://www.1stcommunitybanks.com","61281"
1,354961,"Effingham, IL","0","Effingham","01/01/1905","11708","Teutopolis State Bank",3,"Illinois","7486","www.teutopolisstatebank.com","62467"
1,268215,"Champaign-Urbana, IL","0","Champaign","11/25/1920","11711","Bank of Rantoul",2,"Illinois","7488","https://www.bankofrantoul.bank","61866"
1,88620,"Galesburg, IL","0","Knox","01/01/1871","11715","Bank of Yates City",2,"Illinois","7489","http://www.bankofyatescity.com","61572"
1,20271,"Lincoln, IL","0","Logan","03/13/1901","11716","Hartsburg State Bank",1,"Illinois","7490","","62643"
1,186498,"Quincy, IL-MO","0","Adams","06/23/1903","11719","Liberty Bank",6,"Illinois","7493","www.liberty.bank","62347"
1,719681,,"0","Jasper","01/01/1875","11722","The Peoples State Bank of Newton, Illinois",9,"Illinois","7496","www.psbnewton.com","62448"
1,825048,"Champaign-Urbana, IL","0","Champaign","01/01/1921","11729","CIBM Bank",9,"Illinois","7501","www.cibmbank.com","61821"
1,42906,"Peoria, IL","0","Fulton","07/01/1915","11731","Fairview State Banking Company",1,"Illinois","7502","http://www.fairviewstate.com","61432"
1,234829,"Peoria, IL","0","Fulton","01/01/1903","11732","Bank of Farmington",5,"Illinois","7503","http://www.bankoffarmington.com","61531"
1,312454,"Pontiac, IL","0","Livingston","01/01/1913","11734","Flanagan State Bank",15,"Illinois","7504","www.flanaganstatebank.com","61740"
1,676097,"Davenport-Moline-Rock Island, IA-IL","0","Henry","05/21/1890","11739","BankOrion",9,"Illinois","7508","http://WWW.BANKORION.COM","61273"
1,483924,"Rochelle, IL","0","Ogle","01/01/1887","11741","Solutions Bank",6,"Illinois","7509","www.solutions.bank","61030"
1,168081,,"0","Iroquois","01/01/1919","11746","Iroquois Farmers State Bank",6,"Illinois","7511","www.iroqbank.com","60945"
1,209289,"Jacksonville, IL","0","Morgan","01/01/1910","11747","The Farmers State Bank and Trust Company",2,"Illinois","7512","http://www.fsbtco.com","62650"
1,129533,"St. Louis, MO-IL","0","Calhoun","12/01/1908","11750","Bank of Kampsville",4,"Illinois","7514","www.thebankofkampsville.com","62053"
1,125054,"Cedar Rapids, IA","0","Jones","01/01/1913","11759","Citizens State Bank",4,"Iowa","7520","http://www.csbwyoming.com","52362"
1,898513,"Ames, IA","0","Story","06/01/1884","11763","VISIONBANK OF IOWA",13,"Iowa","7523","www.visionbank.com","50010"
1,103588,,"0","Osceola","01/01/1894","11764","Sibley State Bank",1,"Iowa","7524","http://www.sibleystatebank.com","51249"
1,440816,,"0","Clayton","01/01/1903","11767","FreedomBank",4,"Iowa","7525","www.freedombnk.com","52043"
1,1691867,"Carroll, IA","0","Carroll","01/01/1870","11771","Availa Bank",15,"Iowa","7528","www.availa.bank","51401"
1,377201,"Parsons, KS","0","Labette","05/30/1874","11777","Commercial Bank",8,"Kansas","7532","commercialbank.net","67357"
1,279751,,"0","Ellsworth","05/31/1900","11778","Citizens State Bank and Trust Co., Ellsworth, Kansas",6,"Kansas","7533","WWW.CSBANC.COM","67439"
1,242585,"Lafayette, LA","0","Vermilion","03/14/1894","11782","Bank of Abbeville & Trust Company",3,"Louisiana","7536","www.bankofabbeville.com","70510"
1,284690,,"0","Caldwell","01/01/1902","11785","Caldwell Bank & Trust Company",5,"Louisiana","7538","caldwellbankandtrust.com","71418"
1,188701,"Opelousas, LA","0","St. Landry","01/01/1906","11788","Bank of Sunset and Trust Company",4,"Louisiana","7541","bankofsunset.com","70584"
1,234652,,"0","Franklin","01/01/1908","11792","Franklin State Bank & Trust Company",4,"Louisiana","7544","www.fsbnet.com","71295"
1,1078615,"Grand Rapids-Kentwood, MI","0","Kent","01/01/1903","11807","United Bank of Michigan",13,"Michigan","7552","http://www.unitedbank4u.com","49546"
1,320120,,"0","Iosco","06/14/1927","11810","Huron Community Bank",8,"Michigan","7554","www.bankhcb.com","48730"
1,51352,"Hattiesburg, MS","0","Perry","01/01/1931","11817","Richton Bank & Trust Company",2,"Mississippi","7560","www.richtonbank.com","39476"
1,395547,,"0","Big Horn","01/01/1919","11821","Little Horn State Bank",3,"Montana","7562","www.littlehornstatebank.com","59034"
1,274696,"Bozeman, MT","0","Gallatin","10/05/1905","11823","Manhattan Bank",4,"Montana","7564","www.manhattanbank.bank","59741"
1,584833,"Del Rio, TX","0","Val Verde","01/01/1910","1184","The Bank and Trust, S.S.B.",9,"Texas","812","www.thebankandtrust.com","78840"
1,914550,,"0","Holmes","01/01/1900","11860","The Killbuck Savings Bank Company",13,"Ohio","7577","http://www.killbuckbank.com","44637"
1,180231,,"0","Beaver","01/01/1902","11862","The Bank of Beaver City",2,"Oklahoma","7579","www.bankofbeaver.bank","73932"
1,2747949,"Scranton--Wilkes-Barre, PA","0","Lackawanna","05/11/1903","11868","The Fidelity Deposit and Discount Bank",23,"Pennsylvania","7582","http://www.bankatfidelity.com","18512"
1,50000,,"0","Donley","01/01/1906","11891","The Donley County State Bank",1,"Texas","7594","donleybank.com","79226"
1,184266,,"0","Van Zandt","02/17/1911","11904","First State Bank of Ben Wheeler, Texas",4,"Texas","7602","www.fsbbenwheeler.com","75754"
1,187074,,"0","Polk","01/01/1919","11905","Citizens State Bank",2,"Texas","7603","www.csbanktx.com","75939"
1,343978,,"0","Parmer","01/01/1925","11907","Security State Bank",1,"Texas","7605","www.ssbfarwell.com","79325"
1,134613,,"0","Milam","01/01/1907","11916","The Buckholts State Bank",3,"Texas","7610","www.buckholtsbank.com","76518"
